Date,Outcomes,Predominant function of establishment,Establishment,Adjudicator,Sex,Age group,Ethnicity,Religion,Offence,Detailed offence,Count
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,b Black/ African/ Caribbean/ Black British,i No religion,Other offences,Absent from where he should be/Present where he should not,2
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,c Mixed/ Multiple ethnic groups,b Muslim,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,a Christian,Disobedience/disrespect,Disobeys any lawful order,6
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,3
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,a Christian,Disobedience/disrespect,Is disrespectful,1
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,a Christian,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,7
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,a Christian,Other offences, Endangers health/safety of any person,4
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,a Christian,Other offences,Absent from where he should be/Present where he should not,1
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,5
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,a Christian,Violence,Assault on a prisoner,1
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,a Christian,Violence,Commits any assault,3
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,a Christian,Violence,Fights with any person,9
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,a Christian,Wilful Damage,Cause damage to any part of a prison,14
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,b Muslim,Other offences, Endangers health/safety of any person,1
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,e Buddhist,Violence,Fights with any person,1
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,i No religion,Disobedience/disrespect,Disobeys any lawful order,8
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,i No religion,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,i No religion,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,5
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,i No religion,Other offences, Endangers health/safety of any person,1
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,i No religion,Other offences,Absent from where he should be/Present where he should not,4
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,5
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,i No religion,Violence,Assault on a prisoner,1
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,i No religion,Violence,Assault on staff,1
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,i No religion,Violence,Commits any assault,3
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,i No religion,Violence,Fights with any person,10
Q1,Proved,Category C,Berwyn,Governor,M,21 - 24,e White,i No religion,Wilful Damage,Cause damage to any part of a prison,12
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,a Asian or Asian British,b Muslim,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,a Asian or Asian British,b Muslim,Violence,Assault on staff,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,a Asian or Asian British,b Muslim,Violence,Commits any assault,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,a Asian or Asian British,b Muslim,Violence,Fights with any person,3
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,a Christian,Violence,Fights with any person,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,a Christian,Wilful Damage,Cause damage to any part of a prison,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,b Muslim,Violence,Commits any assault,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,i No religion,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,i No religion,Other offences, Endangers health/safety of any person,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,b Black/ African/ Caribbean/ Black British,i No religion,Violence,Commits any assault,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,a Christian,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,2
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,a Christian,Unauthorised transactions,Possession of unauthorised articles,3
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,a Christian,Wilful Damage,Cause damage to any part of a prison,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,c Mixed/ Multiple ethnic groups,b Muslim,Violence,Assault on staff,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,a Christian,Disobedience/disrespect,Disobeys any lawful order,6
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,a Christian,Disobedience/disrespect,Is disrespectful,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,a Christian,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,5
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,a Christian,Other offences, Endangers health/safety of any person,10
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,a Christian,Other offences,Absent from where he should be/Present where he should not,6
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,a Christian,Other offences,Obstructs an officer executing his duty,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,a Christian,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,14
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,a Christian,Violence,Assault on a prisoner,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,a Christian,Violence,Assault on staff,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,a Christian,Violence,Commits any assault,2
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,a Christian,Violence,Fights with any person,2
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,a Christian,Wilful Damage,Cause damage to any part of a prison,22
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,b Muslim,Violence,Assault on a prisoner,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,b Muslim,Violence,Commits any assault,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,b Muslim,Wilful Damage,Cause damage to any part of a prison,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,e Buddhist,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,e Buddhist,Other offences,Absent from where he should be/Present where he should not,2
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,e Buddhist,Wilful Damage,Cause damage to any part of a prison,2
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,f Jewish,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,i No religion,Disobedience/disrespect,Disobeys any lawful order,5
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,i No religion,Disobedience/disrespect,Disobeys any rule or regulation,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,i No religion,Disobedience/disrespect,Is disrespectful,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,i No religion,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,3
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,i No religion,Other offences, Endangers health/safety of any person,6
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,i No religion,Other offences,Absent from where he should be/Present where he should not,6
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,i No religion,Unauthorised transactions,Drug related offence,2
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,15
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,i No religion,Violence,Assault on any other person,1
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,i No religion,Violence,Commits any assault,2
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,i No religion,Violence,Fights with any person,2
Q1,Proved,Category C,Berwyn,Governor,M,25 - 29,e White,i No religion,Wilful Damage,Cause damage to any part of a prison,17
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,a Asian or Asian British,b Muslim,Other offences, Endangers health/safety of any person,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,a Asian or Asian British,b Muslim,Unauthorised transactions,Possession of unauthorised articles,2
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,a Christian,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,b Muslim,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,b Muslim,Other offences, Endangers health/safety of any person,2
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,b Muslim,Other offences,Absent from where he should be/Present where he should not,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,b Muslim,Violence,Detains any person,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,b Muslim,Wilful Damage,Cause damage to any part of a prison,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,b Black/ African/ Caribbean/ Black British,i No religion,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,a Christian,Other offences, Endangers health/safety of any person,2
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,a Christian,Wilful Damage,Cause damage to any part of a prison,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,i No religion,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,i No religion,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,i No religion,Other offences,Absent from where he should be/Present where he should not,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,i No religion,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,i No religion,Violence,Commits any assault,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,c Mixed/ Multiple ethnic groups,i No religion,Wilful Damage,Cause damage to any part of a prison,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,d Other ethnic group,a Christian,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,d Other ethnic group,a Christian,Other offences, Endangers health/safety of any person,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Disobeys any lawful order,10
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Disobeys any rule or regulation,7
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Is disrespectful,2
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,a Christian,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,7
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,a Christian,Other offences, Endangers health/safety of any person,10
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,a Christian,Other offences,Absent from where he should be/Present where he should not,3
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,Drug related offence,4
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,Possession of unauthorised articles,9
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,a Christian,Unauthorised transactions,Takes improperly any article,2
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,a Christian,Violence,Assault on a prisoner,2
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,a Christian,Violence,Assault on any other person,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,a Christian,Violence,Assault on staff,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,a Christian,Violence,Commits any assault,6
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,a Christian,Violence,Fights with any person,9
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,a Christian,Wilful Damage,Cause damage to any part of a prison,26
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,b Muslim,Disobedience/disrespect,Disobeys any lawful order,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,b Muslim,Other offences,Absent from where he should be/Present where he should not,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,b Muslim,Violence,Commits any assault,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,b Muslim,Violence,Fights with any person,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,b Muslim,Wilful Damage,Cause damage to any part of a prison,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,e Buddhist,Other offences, Endangers health/safety of any person,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,e Buddhist,Violence,Commits any assault,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,e Buddhist,Wilful Damage,Cause damage to any part of a prison,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,f Jewish,Other offences, Endangers health/safety of any person,2
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,f Jewish,Other offences,Absent from where he should be/Present where he should not,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,f Jewish,Violence,Fights with any person,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,f Jewish,Wilful Damage,Cause damage to any part of a prison,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,Disobeys any lawful order,5
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,Is disrespectful,2
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,i No religion,Disobedience/disrespect,Threats/Abusive and Insulting racist words/behaviour,3
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,i No religion,Other offences, Endangers health/safety of any person,13
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,i No religion,Other offences,Absent from where he should be/Present where he should not,5
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,i No religion,Other offences,Obstructs an officer executing his duty,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,i No religion,Unauthorised transactions,Drug related offence,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,i No religion,Unauthorised transactions,Possession of unauthorised articles,14
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,i No religion,Unauthorised transactions,Takes improperly any article,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,i No religion,Violence,Assault on a prisoner,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,i No religion,Violence,Assault on staff,1
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,i No religion,Violence,Commits any assault,4
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,i No religion,Violence,Fights with any person,5
Q1,Proved,Category C,Berwyn,Governor,M,30 - 39,e White,i No religion,Wilful Damage,Cause damage to any part of a prison,9
Q1,Proved,Category C,Berwyn,Governor,M,40 - 49,a Asian or Asian British,b Muslim,Wilful Damage,Cause damage to any part of a prison,2
Q1,Proved,Category C,Berwyn,Governor,M,40 - 49,b Black/ African/ Caribbean/ Black British,g Other religious groups,Unauthorised transactions,Possession of unauthorised articles,1
Q1,Proved,Category C,Berwyn,Governor,M,40 - 49,e White,a Christian,Disobedience/disrespect,Disobeys any lawful order,2
Q1,Proved,Category C,Berwyn,Governor,M,40 - 49,e White,a Christian,Disobedience/disrespect,Is disrespectful,1
